Numero de Identificación,Score,Edad,Balance,NumProducto,TarjetaCredito,EsunMienbroActivo,Salario,GeneroCODE,Departamento_Bogotá,Departamento_Santander,Rotación,SalarioSTD,SalarioMinMax
15665385,657,44,76495.04,1,1,0,79071.89,0,0,0,0,-0.3874370548924904,0.3953393049036183
15589975,646,73,97259.25,1,0,1,104719.66,1,0,0,0,0.05891033782343772,0.5235904028834754
15799859,704,50,165438.26,1,1,0,120770.75,0,0,0,1,0.33824698860238284,0.60385351801097
15718507,647,37,116509.99,1,1,1,149517.71,0,0,1,1,0.8385294944307286,0.7476020459953925
15709199,511,40,0.0,1,1,1,184118.73,1,1,0,0,1.4406900355737478,0.9206236695604431
15745433,716,30,205770.78,2,0,0,65464.66,1,0,1,0,-0.6242432814215788,0.32729665683072734
15619360,472,40,0.0,1,1,0,70154.22,0,1,0,0,-0.542631005618072,0.35074669630949756
15736601,716,35,144428.87,1,1,0,134132.65,0,0,0,0,0.5707837443020385,0.6706693989275975
15568088,481,44,163714.52,1,1,0,96123.72,0,0,1,0,-0.09068455510263562,0.4806065979301023
15696355,724,37,125489.4,1,1,0,118570.53,0,0,1,0,0.2999566241612856,0.5928513673055776
15788494,555,31,145875.74,1,1,0,137491.23,0,0,0,0,0.6292330140135132,0.6874639028027176
15616380,803,37,0.0,2,0,0,7455.2,1,1,0,0,-1.6337802206509513,0.03722165466802079
15739292,609,31,103837.75,1,1,1,150218.11,0,0,1,0,0.8507185351878094,0.7511043804683346
15786852,565,38,158651.29,2,1,1,179445.28,1,0,1,0,1.3593581216300301,0.8972541877749325
15592386,520,58,0.0,2,0,1,32790.02,0,0,0,0,-1.192879087650798,0.16390785319998055
15654519,680,31,0.0,2,1,1,3148.2,0,0,0,0,-1.708734815940425,0.01568459787909745
15761506,615,19,0.0,2,1,0,159920.92,0,1,0,0,1.0195762544171243,0.7996230640026123
15604355,519,39,97700.02,1,1,1,30709.03,0,0,0,0,-1.2290944958819194,0.15350190943235076
15694381,631,51,100654.8,1,1,0,171587.9,0,0,0,0,1.222616366827243,0.8579635355176418
15787884,692,30,0.0,2,1,1,18826.34,1,0,0,0,-1.4358886031260047,0.0940827849059585
15798834,719,32,0.0,1,0,0,76264.27,1,1,0,0,-0.43629798380510515,0.3812998641370251
15712303,692,66,159732.02,1,1,1,118188.15,0,0,0,0,0.29330207618199855,0.590939284701689
15616859,602,43,113641.49,4,1,0,115116.35,1,0,1,1,0.2398436304401355,0.5755788177770977
15757837,584,33,88311.48,2,1,1,177651.38,0,0,1,0,1.3281389322894714,0.8882838311058706
15643903,619,27,154483.98,1,1,0,156394.74,0,0,0,0,0.9582102467974731,0.7819904800908486
15602812,684,44,133776.86,2,0,1,49865.04,1,0,1,0,-0.8957230129678008,0.2492911073007472
15602282,587,45,134980.74,1,1,1,123309.57,1,0,1,1,0.3824299989605955,0.6165488304133044
15759290,620,29,0.0,2,1,0,13133.88,0,1,0,0,-1.5349543183573762,0.06561776649670042
15776605,528,36,0.0,2,1,0,60536.56,0,1,0,0,-0.7100068618827015,0.30265380343822834
15623219,596,33,0.0,1,1,0,121189.3,0,0,0,1,0.34553100203595827,0.6059464678876832
15806081,608,48,127924.25,2,1,0,32202.61,1,0,1,0,-1.2031017667357733,0.1609705226849164
15587297,507,33,0.0,2,1,1,85411.01,0,0,0,0,-0.27711753455550237,0.42703793212251767
15709478,611,37,117524.72,2,0,1,161064.29,0,0,1,0,1.039474289155022,0.8053404600139313
15585451,558,32,108262.87,1,1,1,6935.31,1,0,1,0,-1.6428278511466663,0.03462195639683589
15626882,662,37,94901.09,1,1,1,48233.75,0,1,0,0,-0.9241123052245377,0.24113387828537622
15727361,547,51,0.0,2,1,1,56908.41,1,0,0,0,-0.7731474504361037,0.2845113208311394
15625759,729,30,0.0,2,1,0,151869.35,0,0,0,0,0.879455016712256,0.7593613690107405
15713912,516,45,109044.3,1,0,1,115818.16,1,1,0,0,0.25205720938606196,0.5790882029233791
15750776,850,36,164850.54,1,1,1,62722.44,1,0,0,0,-0.6719660560430556,0.31358424729561674
15799964,669,30,139872.81,1,1,0,188795.85,1,0,1,0,1.5220858184203467,0.9440115030985459
15596074,502,37,0.0,1,1,1,76642.68,0,0,0,0,-0.42971252561994405,0.3831920948450577
15689671,775,27,0.0,1,1,1,40807.26,0,1,0,0,-1.053355293933923,0.20399788179771167
15734005,633,42,0.0,2,1,0,56865.62,1,0,0,0,-0.7738921235571709,0.2842973503969629
15614782,526,36,0.0,1,1,0,160696.72,0,0,0,0,1.033077479173468,0.803502434482493
15753719,547,30,72392.41,1,1,0,77077.14,1,0,1,0,-0.42215163092074154,0.3853646023195215
15752463,826,29,129938.07,1,0,1,190200.53,1,1,0,0,1.546531423461261,0.9510355738973071
15709639,717,22,112465.06,1,1,1,92977.75,1,0,0,0,-0.14543377918966263,0.46487524558595344
15700946,574,34,152992.91,1,1,1,134691.2,1,0,0,0,0.5805041736493654,0.6734624156606956
15728224,710,41,149155.53,2,1,0,42131.26,1,0,1,1,-1.0303137605781618,0.21061851406809348
15709338,544,29,118560.55,1,1,1,164137.36,1,0,0,0,1.0929548366698167,0.8207072775450054
15607176,674,22,0.0,1,1,1,173940.59,0,0,0,0,1.2635601622281234,0.8697281090344127
15760774,519,21,146329.57,2,1,1,194867.27,1,0,0,0,1.6277465634708261,0.9743715024784866
15731744,692,30,0.0,2,0,1,130486.57,0,0,0,0,0.5073311204819682,0.6524372577581159
15709737,643,36,161064.64,2,0,1,84294.82,0,0,0,0,-0.2965425565467159,0.4214564490908882
15768763,562,37,0.0,1,0,1,52525.15,0,0,0,1,-0.8494291962797391,0.26259292762458813
15747980,737,38,146282.79,2,1,0,198516.2,0,1,0,0,1.6912487857577128,0.9926178950089733
15736371,633,34,123034.43,2,1,1,38315.04,1,0,0,0,-1.0967273258522727,0.19153559164900247
15687171,638,34,146679.77,1,1,0,102179.86,0,1,0,0,0.01471027255382888,0.5108901900131463
15652782,678,48,101099.9,2,0,1,193476.04,0,0,1,0,1.6035350283873404,0.9674146881027138
15723217,616,37,0.0,1,1,0,111312.96,0,0,0,0,0.17365334528154927,0.5565600514849168
15689237,471,27,0.0,2,1,0,122642.09,1,0,0,0,0.3708138640026622,0.6132111116611636
15681446,636,37,157098.52,1,1,1,153535.27,1,0,1,0,0.9084469738482297,0.7676917645635157
15761168,478,38,171913.87,1,1,0,51820.87,1,0,0,1,-0.8616857605635725,0.25907119129876904
15709117,823,46,81576.75,1,1,1,28370.95,1,1,0,1,-1.2697840338792292,0.14181039289252123
15808283,647,33,0.0,1,1,0,152323.04,1,0,0,0,0.8873505705401831,0.7616300356684064
15694995,712,23,0.0,2,0,1,66795.78,0,0,0,0,-0.6010778389136328,0.33395289250123383
15616122,777,39,0.0,2,1,1,18613.52,0,0,0,0,-1.4395923033743228,0.09301858327470272
15617432,816,40,109003.26,1,1,1,79580.56,1,0,1,0,-0.3785846857292918,0.39788289781674147
15808017,545,38,88293.13,2,1,1,24302.95,0,0,0,0,-1.3405793191445132,0.12146845023699762
15692583,678,32,0.0,2,1,0,90284.47,1,0,0,0,-0.19230485241957518,0.4514075594219248
15693205,691,41,109153.96,3,1,1,148848.76,1,0,1,1,0.8268877771057014,0.7442569765412597
15799635,577,51,108867.0,1,0,0,140800.66,0,1,0,1,0.6868269277095527,0.7040126332064712
15627377,593,41,0.0,2,1,1,99136.49,0,0,0,0,-0.03825340672783467,0.49567188666517653
15803840,729,32,0.0,2,0,0,150803.44,1,0,0,0,0.8609050160934952,0.754031309990104
15786905,749,40,141782.57,2,0,0,86333.63,1,0,1,0,-0.2610612056244657,0.43165147271564436
15566891,584,41,88594.93,1,1,0,178997.89,1,0,1,0,1.3515722065182223,0.895017024125804
15572461,663,29,102714.65,2,0,0,21170.81,1,0,1,0,-1.3950878601452033,0.10580625449730449
15697270,608,27,153325.1,1,1,1,199953.33,0,1,0,0,1.7162591172014925,0.9998042313040894
15649160,554,38,138731.95,1,1,1,194138.36,1,0,0,0,1.6150613640158806,0.9707266043907192
15585133,657,27,0.0,2,0,0,6468.24,1,1,0,0,-1.6509562567240645,0.032286383349609885
15614215,717,53,0.0,2,0,1,97614.87,0,0,0,0,-0.06473411517556385,0.4880630600222321
15782802,582,26,114450.32,1,1,1,14081.64,0,0,1,0,-1.5184604787401133,0.07035701909532359
15689152,683,38,126152.84,1,0,0,15378.75,0,1,0,0,-1.4958869112695006,0.07684318852450409
15733138,663,42,90248.79,1,1,1,79169.73,0,0,1,0,-0.3857343482281947,0.3958285516266803
15800440,650,61,152968.73,1,0,1,82970.69,0,1,0,0,-0.3195863522886827,0.4148351667584254
15714883,508,25,111395.53,1,0,1,48197.06,1,0,0,0,-0.9247508202236486,0.24095041076422793
15785488,701,39,0.0,2,1,1,110043.88,1,1,0,0,0.15156758308281112,0.5502140454413397
15728167,667,44,122806.95,1,0,0,15120.86,0,0,0,0,-1.5003749634123382,0.07555361537026785
15788480,786,33,122325.58,1,0,0,34712.34,1,0,1,1,-1.1594250087984967,0.17352037119544914
15720134,709,30,115479.48,2,1,1,134732.99,0,0,1,0,0.5812314437996197,0.6736713856173263
15635500,605,75,61319.63,1,0,1,186655.11,0,0,1,0,1.4848305826831774,0.933306780797566
15778290,799,70,70416.75,1,1,1,36483.52,0,0,0,0,-1.1286012149547981,0.18237711701467488
15566156,749,44,71497.79,2,0,0,151083.8,1,0,1,0,0.8657841129904897,0.7554332438747899
15723411,607,36,98266.3,1,1,1,46416.36,1,1,0,0,-0.9557402903494823,0.23204606039876807
15679299,726,27,123826.07,1,0,1,78970.58,1,1,0,0,-0.3892001498655056,0.39483270652347296
15814816,466,40,91592.06,1,1,0,141210.18,0,0,0,1,0.6939537923166909,0.7060604287709475
15611371,736,43,176134.54,1,1,1,52856.88,0,0,0,0,-0.8436561087721058,0.2642517360407919
15691817,547,44,0.0,3,0,0,5459.07,1,1,0,1,-1.6685188127789234,0.027240051424911073
15572390,850,39,0.0,2,1,0,103921.43,1,1,0,0,0.04501876443176897,0.5195988716922465
15705918,725,31,0.0,2,1,1,59650.42,0,0,0,0,-0.7254283304384976,0.2982226802659654
15635531,575,30,0.0,2,1,0,185341.63,1,1,0,0,1.461972128580364,0.926738753550964
15630106,496,29,0.0,2,1,0,55389.59,0,1,0,0,-0.7995794305655577,0.27691649552532266
15807294,653,30,88243.29,2,1,1,96658.26,1,1,0,0,-0.0813819710845175,0.4832795531973303
15644501,579,26,162482.76,1,1,1,18458.2,1,0,0,0,-1.4422953328009216,0.09224190910231926
15622442,619,29,0.0,2,1,0,194310.1,0,0,0,0,1.6180501502232212,0.9715853864044016
15636388,702,23,98775.23,1,1,0,114603.96,1,0,1,0,0.23092652222551435,0.5730166230875049
15785819,681,38,0.0,2,1,1,112491.96,0,0,0,0,0.19417144786949667,0.5624556145111859
15774285,649,47,110783.28,1,1,1,71420.16,1,1,0,0,-0.5205998887476851,0.3570770008535815
15658504,584,62,137727.34,2,0,1,121102.9,1,0,1,0,0.34402738535775734,0.6055144266277429
15602929,728,37,0.0,1,0,0,4539.38,1,1,0,0,-1.6845241510054794,0.022641162230993057
15643158,598,40,0.0,1,1,0,68462.59,1,0,0,1,-0.5720703931336356,0.3422877384790247
15739997,716,23,94464.81,2,0,1,185900.88,1,0,0,0,1.4717047400072594,0.929535270618344
15637522,507,31,106942.08,1,0,1,44001.11,1,0,0,0,-0.9977728156043931,0.21996865700674412
15627185,744,29,123737.04,2,1,0,141558.04,0,0,1,0,0.7000075897435303,0.707799894889962
15611551,676,48,131659.59,2,0,1,14152.15,0,1,0,0,-1.5172333952681234,0.07070960276706424
15584091,742,36,129748.54,2,0,0,47271.61,1,0,1,1,-0.9408563995620844,0.23632271881964725
15632439,698,39,0.0,2,0,1,47455.82,1,0,0,0,-0.9376505983087123,0.23724385678832327
15793425,560,33,0.0,1,0,1,183358.21,1,1,0,0,1.4274547282114185,0.9168207063774589
15711571,587,42,120233.83,1,1,0,194890.33,0,1,0,0,1.6281478759777626,0.9744868134906882
15629078,850,45,127258.79,1,1,1,192744.23,1,0,1,1,1.5907993603170387,0.9637552886300641
15665327,706,18,176139.5,2,1,0,129654.22,0,0,0,0,0.49284575772617667,0.6482751102730311
15627305,606,35,0.0,1,1,0,106837.06,0,1,0,1,0.09575938822184286,0.5341784140385406
15644179,606,39,0.0,2,1,0,50560.45,1,0,0,1,-0.8836208130350744,0.2527684893907368
15798521,675,33,0.0,2,1,0,45348.08,0,1,0,0,-0.9743315360090686,0.22670415024634852
15666012,603,40,102833.46,2,1,1,38829.11,0,0,0,0,-1.0877809806466865,0.19410618714087194
15687372,547,49,121537.71,2,1,0,46521.45,0,0,1,1,-0.9539114121467958,0.23257156058403575
15579706,611,46,0.0,1,1,0,77677.14,1,0,0,1,-0.4117098484332365,0.38836488884688486
15618018,571,35,104783.81,2,0,1,178512.52,1,0,0,0,1.3431253265749548,0.8925899423394933
15706217,645,28,117466.03,2,1,1,34490.06,0,0,1,0,-1.163293341150701,0.17240886504661193
15774491,480,28,0.0,2,0,0,48131.92,1,0,0,0,-0.9258844497423754,0.2406246796569072
15765732,564,24,149592.14,1,1,1,153771.8,1,1,0,0,0.9125632985345123,0.7688745275173778
15723373,643,34,117451.47,1,1,0,65374.86,1,1,0,0,-0.6258060682005421,0.32684761394713197
15712877,724,36,0.0,2,1,0,52462.25,0,1,0,0,-0.850523843143846,0.2622783975869696
15813504,543,25,146566.01,1,0,1,161407.48,1,0,1,0,1.0454468147081668,0.8070565739028077
15594041,592,41,138734.94,1,1,0,90020.74,1,1,0,0,-0.19689453791195793,0.45008878347882225
15773868,653,37,125734.2,2,1,0,134625.09,1,0,1,1,0.5793536632489501,0.6731318340901555
15694677,733,39,0.0,2,1,1,141841.31,0,0,0,0,0.7049373292855894,0.7092163801643057
15660155,792,36,92140.15,1,0,1,67468.67,0,1,0,0,-0.589367553883604,0.33731766383689643
15798844,678,54,128914.97,1,0,0,191746.23,0,0,0,1,1.5734311954461553,0.9587648120395498
15566563,777,30,137851.31,1,1,0,5008.23,1,0,0,1,-1.6763647681400349,0.024985636128250242
15684395,446,45,125191.69,1,1,1,128260.86,1,1,0,1,0.46859715431486,0.641307644880086
15706131,621,37,83061.26,2,1,0,9170.54,1,1,0,0,-1.603928208697423,0.045799173821099916
15813645,491,36,53369.13,1,1,1,103934.12,1,0,0,0,0.04523960813137974,0.5196623277523003
15693200,752,36,0.0,2,1,0,184866.86,1,0,0,0,1.4537097201277092,0.9243646768266368
15744273,637,30,122641.56,2,1,0,65618.01,0,0,1,0,-0.6215745358474808,0.3280634800623459
15719778,577,32,0.0,2,1,0,9902.39,1,0,0,0,-1.5911918445082889,0.04945877331285137
15704315,556,34,163757.06,1,1,1,104000.06,0,0,0,0,0.04638716002675659,0.5199920592416576
15802741,625,51,136294.97,1,1,0,38867.46,1,0,0,1,-1.0871135767160267,0.1942979554547459
15760851,629,31,0.0,2,1,0,93881.75,0,0,0,0,-0.12970149357515506,0.4693956772871809
15606915,764,24,98148.61,1,1,0,26843.76,0,0,0,0,-1.296361676874384,0.13417371358964778
15773972,614,50,137104.47,1,1,0,127166.49,0,0,0,1,0.44955186514677525,0.6358352722685017
15614420,531,32,109570.21,2,1,1,172049.84,1,0,1,0,1.2306554951643731,0.8602734561150589
15695299,590,45,81828.22,1,1,0,52167.97,1,0,0,0,-0.8556451893945509,0.26080685705484874
15617065,650,42,194532.66,1,1,0,171045.31,0,1,0,1,1.213173688894084,0.8552503264061717
15635367,774,26,93844.69,1,1,0,28415.36,0,0,0,0,-1.2690111679454457,0.14203246410032158
15804104,494,28,114731.76,2,0,1,79479.74,0,0,0,0,-0.3803392532466088,0.39737874967059356
15668323,678,41,143443.61,1,1,0,196622.28,1,0,0,1,1.6582889512764867,0.9831473905757999
15637774,558,32,73494.21,1,0,0,136301.1,0,0,0,0,0.6085212163604224,0.681512684461366
15782236,735,34,0.0,2,0,0,71095.41,0,1,0,0,-0.5262515035190473,0.3554530957706461
15584156,593,27,0.0,3,0,0,94620.0,0,1,0,1,-0.11685375037282074,0.47308727983522425
15683677,769,39,0.0,1,1,1,47722.79,0,1,0,0,-0.9330045271908969,0.2385788342786736
15601417,681,32,148884.47,2,1,1,90967.37,0,0,0,0,-0.18042036365171332,0.45482238553781884
15592300,543,35,59408.63,1,1,0,76773.53,0,1,0,0,-0.4274353468891272,0.3838464073319002
15591512,564,33,115761.51,1,0,1,112350.21,1,0,1,1,0.1917045767568236,0.5617467968190962
15729689,754,35,98585.94,2,0,1,106116.84,0,0,1,0,0.08322542058325806,0.5305769701006445
15593622,635,43,122198.21,2,0,1,179144.54,0,0,0,0,1.3541243521878765,0.895750344157867
15808621,659,36,76190.48,2,1,1,149066.14,0,0,1,0,0.8306708349009245,0.7453439803501235
15684440,548,32,98986.28,1,1,1,55867.38,0,0,1,0,-0.7912644651410493,0.27930567369183756
15717527,619,49,145359.99,1,1,0,38186.85,1,0,0,0,-1.098958212680728,0.19089458043243127
15611338,714,29,0.0,2,1,1,37605.9,0,1,0,0,-1.109068468574255,0.1879895530023117
15750264,757,30,105128.85,2,1,1,62972.13,0,0,1,0,-0.6676207082608804,0.314832816533979
15720847,601,35,0.0,2,1,1,118983.18,0,0,0,0,0.30713796006706706,0.5949148143647718
15672330,678,31,0.0,2,0,1,130446.65,1,0,0,0,0.5066363938871326,0.6522376386944952
15575247,524,30,0.0,2,1,0,126812.85,0,0,0,0,0.4433974785486398,0.6340669033892736
15754526,699,36,147137.74,1,1,1,33687.9,0,0,1,0,-1.1772533082176628,0.16839768197862895
15728564,682,41,0.0,2,0,1,134158.09,0,0,0,1,0.5712264758795087,0.6707966110763577
15622834,678,35,0.0,1,1,0,125518.32,1,0,0,0,0.42086881074272336,0.6275936351921608
15689781,826,49,0.0,1,0,0,178709.98,1,0,0,1,1.346561717191593,0.8935773366356486
15681506,478,43,0.0,2,1,1,197916.43,0,1,0,0,1.6808110059534942,0.9896187585914453
15658148,657,38,0.0,2,1,0,185827.74,0,0,0,0,1.4704318867220323,0.9291695356906583
15683124,713,53,115029.4,1,0,0,191521.32,0,0,0,1,1.569517093280714,0.9576401546347676
15649078,850,27,111837.78,2,1,1,110805.79,1,0,1,0,0.16482708057456918,0.554023959288112
15663964,561,37,0.0,2,1,0,83093.25,0,0,0,0,-0.3174534441859017,0.41544802528641483
15775042,615,23,0.0,2,1,0,196476.19,1,0,0,0,1.6557465512704874,0.9824168708111624
15810716,750,42,151836.36,2,1,0,68695.38,0,0,1,0,-0.5680191555581917,0.3434517996468663
15611756,537,47,124192.28,2,1,1,50881.51,1,0,1,0,-0.8780334152260104,0.25437394271152897
15705676,690,35,107944.33,2,0,0,48478.47,1,0,0,0,-0.9198534502073006,0.24235759515033684
15653315,555,35,0.0,2,1,0,101667.0,1,1,0,0,0.0057849849429258225,0.5083256450991069
15640161,618,44,157955.83,2,0,0,139297.71,0,0,1,0,0.6606711327268929,0.6964971654793032
15638272,609,32,99883.16,1,1,1,120594.85,0,1,0,0,0.3351858060364627,0.602973934010698
15775234,646,24,0.0,2,0,0,92612.88,0,0,0,0,-0.15178360115002248,0.46305072134388836
15771535,794,37,0.0,2,1,0,68008.85,1,1,0,0,-0.579966817110103,0.34001882179748166
15614520,682,37,148580.12,1,1,0,35179.18,1,0,0,0,-1.1513006059043853,0.17585479413283966
15635034,727,37,101191.83,1,1,1,34551.35,0,0,1,1,-1.1622267130696022,0.1727153443153821
15632826,493,38,134006.77,1,1,0,89578.32,0,0,0,0,-0.20459396025882787,0.4478764722030954
15632609,554,39,160132.75,1,1,0,32824.15,1,0,0,0,-1.192285124256967,0.1640785194986121
15804052,710,23,0.0,2,1,1,134188.11,0,1,0,0,0.5717489130633,0.6709467254122767
15573769,764,24,0.0,2,1,0,186105.99,1,0,0,0,1.4752742633506126,0.930560918567723
15716218,709,45,104118.5,1,0,1,174032.0,1,0,0,0,1.2651509677900947,0.8701852026868565
15634141,708,42,192390.52,2,1,0,823.36,1,0,1,0,-1.7491939386041768,0.004059287661971718
15726087,592,62,0.0,1,1,1,100941.57,1,0,0,0,-0.0068396521735920104,0.5046981486731983
15675256,555,33,127343.4,1,0,1,121789.3,0,1,0,0,0.35597278452346326,0.6089467544150466
15811773,543,36,0.0,2,1,1,141210.5,0,0,0,0,0.693959361267351,0.7060620289237621
15631912,840,30,136291.71,1,1,0,54113.38,0,0,0,0,-0.821789275946189,0.2705348360768453
15696388,755,38,111096.91,1,1,1,19762.88,0,0,1,0,-1.419590024841258,0.09876593214651999
15772412,554,30,135370.12,1,1,1,179689.05,0,1,0,1,1.3636004438249951,0.8984731541862246
15704144,812,33,127154.14,2,0,1,105383.49,0,0,1,0,0.0704629519379052,0.5269098698925747
15759991,748,36,141573.55,1,1,0,82158.14,0,1,0,0,-0.3337271362223864,0.4107720287287436
15754012,687,35,110752.15,2,1,1,47921.22,1,0,0,0,-0.9295512556925709,0.2395710790380481
15611105,799,35,0.0,2,0,1,140780.8,0,1,0,0,0.686481304709216,0.7039133237224154
15672242,712,24,0.0,1,0,1,121232.51,0,0,0,0,0.34628298440476657,0.6061625385224289
15779886,563,24,0.0,2,0,0,16319.56,0,1,0,0,-1.4795140222993846,0.08154768780418528
15593454,678,40,113794.22,1,1,0,16618.76,1,1,0,0,-1.474307053432282,0.08304383068583047
15574879,631,37,121801.72,2,0,1,23146.62,1,0,1,0,-1.360702896384141,0.11568624803668749
15750874,676,31,78990.15,1,1,1,124777.14,0,0,0,0,0.40797007683590825,0.6238873812449088
15742369,667,31,0.0,2,1,1,20346.69,0,1,0,0,-1.4094299964512076,0.10168526094241999
15730345,617,35,104508.1,1,1,1,147636.46,1,0,0,0,0.8057901555896972,0.738194897612722
15605036,704,37,155619.58,1,1,1,135088.58,1,1,0,0,0.5874197661908395,0.6754495054277683
15776211,678,34,0.0,2,1,1,124592.84,1,0,0,0,0.4047627093151629,0.6229657932332537
15710726,573,52,0.0,2,0,1,178229.04,0,0,0,0,1.3381919324090252,0.8911724069648651
15659820,614,34,0.0,2,1,0,185561.89,1,0,0,0,1.4658053069315273,0.9278401587351592
15669342,731,35,127862.93,2,1,0,139083.7,0,0,1,0,0.6569467229433084,0.6954270132797682
15721383,627,40,0.0,2,1,1,194792.42,0,1,0,0,1.6264439511055102,0.9739972167341981
15573798,448,36,83947.12,2,1,0,81999.53,1,0,0,0,-0.3364874214229584,0.4099789029852351
15775709,832,27,98590.25,1,1,0,30912.89,1,0,0,0,-1.2255467262520816,0.15452130678479792
15717191,508,49,93817.41,2,1,1,132468.76,0,0,0,1,0.5418271151968141,0.6623491543442399
15630617,727,36,140418.81,1,1,1,113033.73,0,0,1,1,0.20359985536658914,0.5651647232310685
15602797,645,49,110132.55,3,0,1,187689.91,1,1,0,1,1.5028391768799612,0.9384812749617588
15705174,656,68,153545.11,1,1,1,186574.68,0,0,1,0,1.4834308617407272,0.932904592388573
15741336,715,38,118590.41,1,1,1,5684.17,1,0,0,1,-1.664601404049028,0.028365658920426896
15780386,654,40,105683.63,1,1,0,173617.09,0,1,0,0,1.257930301170277,0.8681104545484093
15603883,818,36,0.0,2,1,1,8037.03,0,0,0,0,-1.6236546501431095,0.0401310825183805
15717706,799,32,106045.92,2,1,1,17938.0,1,0,0,0,-1.4513483582175883,0.08964066068309523
15793049,680,48,115115.38,1,1,0,139558.6,1,0,1,1,0.6652113937821685,0.6978017400661763
15717231,721,37,98459.6,1,0,0,90821.66,0,0,1,0,-0.18295615052880376,0.4540937659546487
15589019,633,33,92855.02,1,1,1,159813.18,1,1,0,0,1.0177012583417844,0.7990843125518486
15729956,726,26,80780.16,1,1,1,19225.85,1,1,0,0,-1.4289359422566994,0.0960805256902034
15725068,701,21,0.0,2,1,1,26327.42,1,1,0,0,-1.3053475268237145,0.13159176701374978
15659656,849,35,110837.73,1,0,0,126419.8,0,0,0,0,0.43655724087078335,0.6321014656899734
15704795,521,77,0.0,2,1,1,49054.1,1,0,0,0,-0.9098357781184964,0.24523602003991377
15763662,711,43,39043.29,2,1,1,175423.69,0,0,1,0,1.2893705082401548,0.8771443172823004
